timestamp,wind_dir,wind_speed,gust,visibility,temp,dewpoint,pressure,wind_dir_sin,wind_dir_cos,hour,hour_sin,hour_cos,month,month_sin,month_cos,u_wind,v_wind,pressure_tendency,temp_trend,dewpoint_depression,cooling_rate,monsoon_flag,sea_breeze_phase,time_gap,gap_flag
2026-07-11 05:30:00,240,13,13,4000,30,26,1009,-0.8660254037844384,-0.5000000000000004,5,0.9659258262890683,0.25881904510252074,7,-0.4999999999999997,-0.8660254037844388,-11.258330249197698,-6.500000000000005,1.0,1.0,4,-1.0,1,1,30.0,0
2026-07-11 06:00:00,240,14,24,4000,31,26,1009,-0.8660254037844384,-0.5000000000000004,6,1.0,6.123233995736766e-17,7,-0.4999999999999997,-0.8660254037844388,-12.124355652982137,-7.000000000000006,1.0,1.0,5,1.0,1,1,30.0,0
2026-07-11 06:30:00,250,13,23,4000,31,25,1009,-0.9396926207859084,-0.34202014332566855,6,1.0,6.123233995736766e-17,7,-0.4999999999999997,-0.8660254037844388,-12.21600407021681,-4.446261863233691,1.0,1.0,6,0.0,1,1,30.0,0
2026-07-11 07:00:00,250,12,22,4000,31,26,1009,-0.9396926207859084,-0.34202014332566855,7,0.9659258262890683,-0.25881904510252063,7,-0.4999999999999997,-0.8660254037844388,-11.276311449430901,-4.104241719908023,0.0,1.0,5,0.0,1,1,30.0,0
2026-07-11 07:30:00,250,16,26,4000,31,26,1008,-0.9396926207859084,-0.34202014332566855,7,0.9659258262890683,-0.25881904510252063,7,-0.4999999999999997,-0.8660254037844388,-15.035081932574535,-5.472322293210697,-1.0,1.0,5,0.0,1,1,30.0,0
2026-07-11 08:00:00,240,14,24,4000,31,26,1008,-0.8660254037844384,-0.5000000000000004,8,0.8660254037844387,-0.4999999999999998,7,-0.4999999999999997,-0.8660254037844388,-12.124355652982137,-7.000000000000006,-1.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 08:30:00,250,16,16,4000,31,25,1008,-0.9396926207859084,-0.34202014332566855,8,0.8660254037844387,-0.4999999999999998,7,-0.4999999999999997,-0.8660254037844388,-15.035081932574535,-5.472322293210697,-1.0,1.0,6,0.0,1,1,30.0,0
2026-07-11 09:00:00,240,15,15,4000,31,26,1007,-0.8660254037844384,-0.5000000000000004,9,0.7071067811865476,-0.7071067811865475,7,-0.4999999999999997,-0.8660254037844388,-12.990381056766577,-7.500000000000007,-2.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 09:30:00,240,12,22,4000,31,26,1007,-0.8660254037844384,-0.5000000000000004,9,0.7071067811865476,-0.7071067811865475,7,-0.4999999999999997,-0.8660254037844388,-10.39230484541326,-6.000000000000005,-2.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 10:00:00,250,15,15,4000,31,26,1007,-0.9396926207859084,-0.34202014332566855,10,0.49999999999999994,-0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-14.095389311788626,-5.130302149885028,-2.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 10:30:00,240,13,13,4000,31,26,1007,-0.8660254037844384,-0.5000000000000004,10,0.49999999999999994,-0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-11.258330249197698,-6.500000000000005,-1.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 11:00:00,240,13,13,4000,31,26,1006,-0.8660254037844384,-0.5000000000000004,11,0.258819045102521,-0.9659258262890682,7,-0.4999999999999997,-0.8660254037844388,-11.258330249197698,-6.500000000000005,-2.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 11:30:00,250,14,14,4000,31,26,1006,-0.9396926207859084,-0.34202014332566855,11,0.258819045102521,-0.9659258262890682,7,-0.4999999999999997,-0.8660254037844388,-13.155696691002717,-4.78828200655936,-2.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 12:00:00,250,12,12,4000,31,26,1006,-0.9396926207859084,-0.34202014332566855,12,1.2246467991473532e-16,-1.0,7,-0.4999999999999997,-0.8660254037844388,-11.276311449430901,-4.104241719908023,-1.0,0.0,5,0.0,1,1,30.0,0
2026-07-11 12:30:00,240,13,13,4000,30,26,1006,-0.8660254037844384,-0.5000000000000004,12,1.2246467991473532e-16,-1.0,7,-0.4999999999999997,-0.8660254037844388,-11.258330249197698,-6.500000000000005,-1.0,-1.0,4,-1.0,1,1,30.0,0
2026-07-11 13:00:00,240,13,13,4000,30,26,1007,-0.8660254037844384,-0.5000000000000004,13,-0.2588190451025208,-0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-11.258330249197698,-6.500000000000005,0.0,-1.0,4,0.0,1,1,30.0,0
2026-07-11 13:30:00,240,12,12,4000,30,26,1007,-0.8660254037844384,-0.5000000000000004,13,-0.2588190451025208,-0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-10.39230484541326,-6.000000000000005,0.0,-1.0,4,0.0,1,1,30.0,0
2026-07-11 14:00:00,240,12,12,4000,30,25,1007,-0.8660254037844384,-0.5000000000000004,14,-0.4999999999999997,-0.8660254037844388,7,-0.4999999999999997,-0.8660254037844388,-10.39230484541326,-6.000000000000005,1.0,-1.0,5,0.0,1,0,30.0,0
2026-07-11 14:30:00,230,11,11,4000,30,25,1007,-0.7660444431189779,-0.6427876096865395,14,-0.4999999999999997,-0.8660254037844388,7,-0.4999999999999997,-0.8660254037844388,-8.426488874308756,-7.070663706551934,1.0,-1.0,5,0.0,1,0,30.0,0
2026-07-11 15:00:00,230,11,22,4000,30,25,1007,-0.7660444431189779,-0.6427876096865395,15,-0.7071067811865471,-0.7071067811865479,7,-0.4999999999999997,-0.8660254037844388,-8.426488874308756,-7.070663706551934,1.0,-1.0,5,0.0,1,0,30.0,0
2026-07-11 15:30:00,240,12,25,4000,29,26,1007,-0.8660254037844384,-0.5000000000000004,15,-0.7071067811865471,-0.7071067811865479,7,-0.4999999999999997,-0.8660254037844388,-10.39230484541326,-6.000000000000005,1.0,-1.0,3,-1.0,1,0,30.0,0
2026-07-11 16:00:00,230,10,10,4000,29,25,1007,-0.7660444431189779,-0.6427876096865395,16,-0.8660254037844384,-0.5000000000000004,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,0.0,-1.0,4,0.0,1,0,30.0,0
2026-07-11 16:30:00,240,10,20,4000,29,25,1007,-0.8660254037844384,-0.5000000000000004,16,-0.8660254037844384,-0.5000000000000004,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,0.0,-1.0,4,0.0,1,0,30.0,0
2026-07-11 17:00:00,230,9,9,4000,29,26,1007,-0.7660444431189779,-0.6427876096865395,17,-0.9659258262890683,-0.25881904510252063,7,-0.4999999999999997,-0.8660254037844388,-6.894399988070801,-5.7850884871788555,0.0,-1.0,3,0.0,1,0,30.0,0
2026-07-11 17:30:00,240,11,11,4000,29,25,1007,-0.8660254037844384,-0.5000000000000004,17,-0.9659258262890683,-0.25881904510252063,7,-0.4999999999999997,-0.8660254037844388,-9.526279441628823,-5.500000000000005,0.0,-1.0,4,0.0,1,0,30.0,0
2026-07-11 18:00:00,240,9,19,4000,29,26,1007,-0.8660254037844384,-0.5000000000000004,18,-1.0,-1.8369701987210297e-16,7,-0.4999999999999997,-0.8660254037844388,-7.794228634059945,-4.5000000000000036,0.0,-1.0,3,0.0,1,0,30.0,0
2026-07-11 18:30:00,240,8,8,4000,29,26,1007,-0.8660254037844384,-0.5000000000000004,18,-1.0,-1.8369701987210297e-16,7,-0.4999999999999997,-0.8660254037844388,-6.928203230275507,-4.0000000000000036,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 19:00:00,240,10,10,4000,29,25,1006,-0.8660254037844384,-0.5000000000000004,19,-0.9659258262890684,0.2588190451025203,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,-1.0,0.0,4,0.0,1,0,30.0,0
2026-07-11 19:30:00,250,10,10,4000,29,26,1006,-0.9396926207859084,-0.34202014332566855,19,-0.9659258262890684,0.2588190451025203,7,-0.4999999999999997,-0.8660254037844388,-9.396926207859085,-3.4202014332566852,-1.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 20:00:00,230,9,9,4000,29,26,1006,-0.7660444431189779,-0.6427876096865395,20,-0.8660254037844386,0.5000000000000001,7,-0.4999999999999997,-0.8660254037844388,-6.894399988070801,-5.7850884871788555,-1.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 20:30:00,240,9,9,4000,29,26,1005,-0.8660254037844384,-0.5000000000000004,20,-0.8660254037844386,0.5000000000000001,7,-0.4999999999999997,-0.8660254037844388,-7.794228634059945,-4.5000000000000036,-2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 21:00:00,230,8,8,4000,29,26,1005,-0.7660444431189779,-0.6427876096865395,21,-0.7071067811865477,0.7071067811865474,7,-0.4999999999999997,-0.8660254037844388,-6.128355544951823,-5.142300877492316,-2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 21:30:00,240,11,21,4000,29,26,1005,-0.8660254037844384,-0.5000000000000004,21,-0.7071067811865477,0.7071067811865474,7,-0.4999999999999997,-0.8660254037844388,-9.526279441628823,-5.500000000000005,-2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 22:00:00,240,10,10,4000,29,25,1004,-0.8660254037844384,-0.5000000000000004,22,-0.5000000000000004,0.8660254037844384,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,-2.0,0.0,4,0.0,1,0,30.0,0
2026-07-11 22:30:00,230,9,9,4000,29,26,1004,-0.7660444431189779,-0.6427876096865395,22,-0.5000000000000004,0.8660254037844384,7,-0.4999999999999997,-0.8660254037844388,-6.894399988070801,-5.7850884871788555,-2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 23:00:00,230,10,10,4000,29,26,1004,-0.7660444431189779,-0.6427876096865395,23,-0.25881904510252157,0.9659258262890681,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,-2.0,0.0,3,0.0,1,0,30.0,0
2026-07-11 23:30:00,230,8,18,4000,29,26,1005,-0.7660444431189779,-0.6427876096865395,23,-0.25881904510252157,0.9659258262890681,7,-0.4999999999999997,-0.8660254037844388,-6.128355544951823,-5.142300877492316,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 00:00:00,220,9,19,4000,29,26,1005,-0.6427876096865393,-0.766044443118978,0,0.0,1.0,7,-0.4999999999999997,-0.8660254037844388,-5.785088487178854,-6.894399988070802,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 00:30:00,230,10,22,4000,29,26,1005,-0.7660444431189779,-0.6427876096865395,0,0.0,1.0,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,0.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 01:00:00,230,11,24,4000,29,25,1005,-0.7660444431189779,-0.6427876096865395,1,0.25881904510252074,0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-8.426488874308756,-7.070663706551934,1.0,0.0,4,0.0,1,0,30.0,0
2026-07-12 01:30:00,230,9,24,4000,29,26,1005,-0.7660444431189779,-0.6427876096865395,1,0.25881904510252074,0.9659258262890683,7,-0.4999999999999997,-0.8660254037844388,-6.894399988070801,-5.7850884871788555,1.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 02:00:00,240,10,10,4000,29,26,1006,-0.8660254037844384,-0.5000000000000004,2,0.49999999999999994,0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-8.660254037844384,-5.000000000000004,2.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 02:30:00,230,10,10,4000,29,26,1006,-0.7660444431189779,-0.6427876096865395,2,0.49999999999999994,0.8660254037844387,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,1.0,0.0,3,0.0,1,0,30.0,0
2026-07-12 03:00:00,230,10,20,4000,30,26,1006,-0.7660444431189779,-0.6427876096865395,3,0.7071067811865475,0.7071067811865476,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,1.0,1.0,4,1.0,1,1,30.0,0
2026-07-12 03:30:00,230,10,20,4000,30,26,1006,-0.7660444431189779,-0.6427876096865395,3,0.7071067811865475,0.7071067811865476,7,-0.4999999999999997,-0.8660254037844388,-7.660444431189779,-6.427876096865395,1.0,1.0,4,0.0,1,1,30.0,0
2026-07-12 04:00:00,220,13,13,4000,30,26,1006,-0.6427876096865393,-0.766044443118978,4,0.8660254037844386,0.5000000000000001,7,-0.4999999999999997,-0.8660254037844388,-8.35623892592501,-9.958577760546714,1.0,1.0,4,0.0,1,1,30.0,0
